"","AN_BR1_4","AN_BR1_5","AN_BR1_6","AN_BR1_8","AN_BR2_4","AN_BR2_5","AN_BR2_6","AN_BR2_8","AN_BR3_4","AN_BR3_5","AN_BR3_6","AN_BR3_8","BB_BR1_4","BB_BR1_5","BB_BR1_6","BB_BR1_8","BB_BR2_4","BB_BR2_5","BB_BR2_6","BB_BR2_8","BB_BR3_4","BB_BR3_5","BB_BR3_6","BB_BR3_8","ML_BR1_4","ML_BR1_5","ML_BR1_6","ML_BR1_8","ML_BR2_4","ML_BR2_5","ML_BR2_6","ML_BR2_8","ML_BR3_4","ML_BR3_5","ML_BR3_6","ML_BR3_8","AN_TR1_4","AN_TR1_5","AN_TR1_6","AN_TR1_8","AN_TR2_4","AN_TR2_5","AN_TR2_6","AN_TR2_8","AN_TR3_4","AN_TR3_5","AN_TR3_6","AN_TR3_8","BB_TR1_4","BB_TR1_5","BB_TR1_6","BB_TR1_8","BB_TR2_4","BB_TR2_5","BB_TR2_6","BB_TR2_8","BB_TR3_4","BB_TR3_5","BB_TR3_6","BB_TR3_8","ML_TR1_4","ML_TR1_5","ML_TR1_6","ML_TR1_8","ML_TR2_4","ML_TR2_5","ML_TR2_6","ML_TR2_8","ML_TR3_4","ML_TR3_5","ML_TR3_6","ML_TR3_8"
"BB_TR3_5_S178_L004_533",0,0,0,0,0,0,0,0,0,0,0,0,2.89378083409483,3.96307540238565,3.03480025254063,3.3798105070422,2.5609031653691,0,0,0,1.83702470346985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82100023679403,5.30027538420206,4.59801716736758,4.62394431424448,3.25650099387021,3.90349820888486,4.81618601513469,3.7125224606052,4.45161817568191,3.82922835814241,5.03739602795895,4.99745320308461,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06436877736528,6.61600981032132,6.68748651046232,6.49129605868437,3.99350063181619,6.46700545175727,6.48948564324426,5.60029109867321,5.9939226843735,6.48216657815665,7.16975215122585,7.01081497573005,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20305525396443,9.21450945150903,10.0481525813572,7.05814048318822,9.25014551903991,9.10820853835975,8.48202542231699,10.1550258425116,8.42064264373009,9.56578975109088,10.2498108576057,8.14252907657125,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_558",0,0,0,0,0,0,0,0,0,0,0,0,18.8268650824603,21.6873245125542,24.8491253051892,20.0797793560828,4.27462897230131,13.516332926681,0,5.04632321351067,5.1996266365375,4.06767628671099,4.64055610231301,4.32200992849766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2983155771729,17.2970558492079,18.8306179404018,18.8981882356601,24.6447492001044,20.8220754343407,16.2791947411598,15.7028916572719,19.456368430484,18.2760222083977,16.4646771751568,19.2393703434181,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95464408660408,6.68553377071968,7.24493505382158,8.67718187656457,10.7005227846918,7.15946313325562,7.49922908846926,6.43531581947542,6.28549629437867,7.09430785071268,6.959843704385,6.68430254708744,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_64",0,0,0,0,0,0,0,0,0,0,0,0,13.3533564438423,11.2067024978573,11.649326869502,13.0940607773207,26.8275782056059,31.8624669558652,28.1042073278305,29.9705359668317,14.5561916244942,13.470833405044,15.9467579674063,16.4791405180147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47618237195265,8.10498975905274,8.11155043802675,6.99668903744441,9.84450969275544,9.29927811714162,10.983774223851,13.025116822963,9.5480609139477,10.7686355074215,10.1213208063844,8.38082310187056,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35838865696667,5.03452114297722,7.60563567030222,0,7.93687631873182,9.74535290302646,9.07326218462758,0,9.57297545387999,7.38587740884693,7.44505683958626,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8459687897197,15.1314987083555,10.3510751566712,10.1104433632044,8.89066505905174,8.03500953871093,13.3628560449789,10.5227678401111,17.1179993161829,12.9954280796757,13.0489850116657,13.4301558356253,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_761",0,0,0,0,0,0,0,0,0,0,0,0,8.03239237291991,15.6908208848141,14.1113237395234,9.33155201502779,2.9301619785694,0,2.69138646723442,0,8.91763202259276,7.44680182322219,2.74121807173235,10.313408687672,3.38102233690265,2.56653921058165,5.69949986570221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.443089264058,15.3443362102278,14.0480075988605,19.6288525730253,8.06368276012846,13.5669675371287,12.9730371262703,9.9440302554053,17.2126212792669,11.9142181874404,21.4442101549997,20.0991042066546,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_801",0,0,0,0,0,0,0,0,0,0,0,0,2.244644264989,0,0,0,0,0,0,0,2.68368948274822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31194666801291,8.1028723759137,6.12933160222387,4.69290064763419,5.88272558040992,5.11968215829661,9.36995064073056,9.14806981804207,8.34706938056042,8.6731866900635,7.43229837194458,4.56523849257973,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58240910267393,5.49553873458032,7.81209404086028,5.17226605939354,0,4.20334681336885,4.03052760056838,2.66439063029202,2.23095691427163,6.61740126943644,5.22642826010557,9.05663737116784,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34573405743837,6.2688341831167,7.33737256245896,14.775560510431,9.43856013562088,10.3041250334853,6.80867139452715,6.09909130021453,6.83125134451964,6.18915138591056,7.62397606005092,8.07559301756955,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_852",0,0,0,0,0,0,0,0,0,0,0,0,199.500520167661,176.552056304207,167.640864320699,168.946276865334,134.262922865829,140.829455117469,122.253512506655,435.968123583539,112.692378184301,192.687877690001,138.05185567576,81.0058904061364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6232393069036,67.5746180304883,85.1527289815672,74.9628547815381,92.3536633498863,66.798405002955,61.9488884390137,64.8059170312945,81.7348511391177,68.4257901261967,80.34360003819,68.7951445749129,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55127261617475,5.58194133689274,8.42934940912161,6.67079593954085,4.60281091171104,6.13672194923671,7.07353113485756,6.29140509066747,7.39156746253607,15.1110525918093,6.32646464018694,6.84262337275644,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_867",0,0,0,0,0,0,0,0,0,0,0,0,11.9611112470828,16.6001137622083,13.5008771593932,14.7456876934491,4.38500361892915,0,3.37902468721153,0,6.03041825807334,3.46714773272953,0,6.000408212965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9024698455723,11.6578873155628,10.8816523148951,9.44877127398575,10.7303886941696,10.2939504082193,12.2735387633497,11.1116384237835,11.9722434537146,10.596068272141,11.4242856236044,10.631421495097,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_908",0,0,0,0,0,0,0,0,0,0,0,0,5.68326909847072,4.92761357935135,4.44222306594663,6.06399813360835,22.1517195588727,19.2623898054707,19.8951793274038,16.773544225631,10.6499825638841,8.52558511828911,9.27249713752868,14.240039945321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18323406226835,6.94747386325828,6.24976800897086,2.88325652724996,6.3357994799171,6.66759832885454,11.5048875861556,11.1477617464972,9.98687673479837,9.4901146118286,8.97463587634302,6.55661411911129,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15188107314058,6.60046176436895,7.02241057763111,2.86199836218168,5.89901637078671,6.54503566198579,8.77735135524918,10.6106527311829,6.49271221854409,10.0144271099568,6.63830872786546,6.52565545780967,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5886688777108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_5_S178_L004_998",0,0,0,0,0,0,0,0,0,0,0,0,9.85218150576744,9.29082843028474,12.9051275820362,12.4955238016392,12.3068856395958,10.9030372996641,17.3378261333258,10.8327847945886,12.4476707173304,14.5969448508885,10.7499392644343,14.7373800494756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27586750461349,8.51641015896771,7.26756122117551,7.55417384289979,7.18511241879905,8.59772997579475,9.60279609510556,11.3086011677318,8.0448368503537,10.8708827296717,7.5136059771641,7.36355795600524,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79884026217667,15.8461457293805,15.9807779411478,9.03071325997383,13.017064030963,10.4618298992987,9.21124661436095,14.6334756999652,10.5789390805163,16.0572195803754,17.4588081216942,10.7238241999685,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1067",0,0,0,0,0,0,0,0,0,0,0,0,26.5525250786832,25.5050725089639,26.0633674783733,29.1036441893791,30.3456665609961,30.3267446951321,28.6678547938789,24.9043392844698,22.8561458186252,22.5442772062857,23.4436535412831,26.9138806238663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9393097326771,12.7836126383525,11.6311278023596,11.1342825845262,13.0561506176286,12.4441120085843,12.9252054291921,12.0876230187719,12.3141486716075,12.454279433775,11.9046633599051,11.8002345447394,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1109",0,0,0,0,0,0,0,0,0,0,0,0,76.2845738698611,98.1958843710836,103.927620749017,100.650694173985,75.4560900927114,95.2890096754991,137.394465901084,51.1694688348358,111.700294540477,98.2586269674508,85.6797064040655,166.87134791233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7492128860586,17.5290680745282,15.4323590603516,12.6391355363995,13.159356546094,16.6671925313921,18.8175445962417,20.3969624984308,24.5363111544922,21.4133762183715,17.2672619234527,15.8969682819847,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89257638576937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7162536321416,6.26938711966078,4.97461563784725,9.35685439011598,5.37824442021951,7.16880482443025,5.06349170495786,4.03095422048112,8.46117059513578,5.3162358659102,8.7440749406302,7.84036982748187,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0521040445415,9.28282494794219,9.65874662619948,13.1040345618435,9.56046589484791,11.8416303190854,12.2186484483569,10.5804150990232,9.04127738433279,9.6515369062165,13.2344656231967,9.99536489855714,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1301",0,0,0,0,0,0,0,0,0,0,0,0,4.88360579684581,3.95689140809213,4.72908508770865,3.94809572825964,2.07744397657114,0,0,0,4.48507601095612,6.02906415810172,5.11309018546553,2.90773536094244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34850183796147,7.58801465993674,8.62097263582724,6.55393748868632,5.15761251778377,7.01691893379881,8.06959758144794,6.93203995174108,6.1817237771976,7.1397284039311,7.04314521505118,8.3509255685433,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88112798037819,13.0285181457016,11.2958568081218,5.57272947286084,5.98940571476687,15.2515709551331,17.4453549063067,20.9806505649054,13.3403761261331,16.9478568183938,12.8022725945512,9.96747664695217,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1336",0,0,0,0,0,0,0,0,0,0,0,0,112.625804687118,78.823815101508,104.207205323236,85.5799156554253,100.942768309572,104.906509821808,71.5084260989007,114.039940778792,66.2703925389785,34.7467064221602,44.5217257565473,38.6036125054988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50924488698592,7.92976441249757,10.0002167629591,8.86210008844609,6.03237217867754,11.5381577270665,9.65145638676887,11.4381953105653,7.04606684369416,9.67374536873316,12.1661190513042,10.6606820325034,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2788264622656,8.21430625230545,9.13697702974073,11.2310488681806,11.171277581825,6.69407085607782,3.88674628104327,4.18833136687419,4.61275689212936,3.82697521558084,9.37920530825671,8.5720077257728,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20188850676658,2.48867367496102,2.74317263866649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9153248993991,15.5877247096205,14.0554746839117,11.4104852175175,16.4033697414887,13.517274492052,15.5604460063667,16.1536434462428,14.056694816577,14.2843611427433,14.4962009674565,11.781261895694,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0388668639682,7.21486284268,8.31956231392034,10.5157202616993,10.1696153225103,8.11745723309009,7.56118202353299,5.90612145019813,7.02197036973699,6.87683309407215,8.95076070601976,8.05808456556064,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1734141671202,6.97729746831964,5.80603901006565,10.0613123646327,2.65379496267984,4.58549169180096,5.55218849048347,4.16303868061259,7.66627111528025,4.20755565522188,10.0590175621793,8.01724725492734,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99686056190376,5.43790091719974,5.05393781323234,3.59105068448034,3.55004974240775,3.39790733716272,4.97504834902074,4.46367803445699,5.68433913635156,4.37099072439708,5.16873316723294,5.41117364975718,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1600",0,0,0,0,0,0,0,0,0,0,0,0,9.90807431865723,7.58489608831195,7.8490142122986,9.81560076500084,5.65486954890051,4.29727822883452,3.28351516006538,5.72430048439921,7.73077996077462,9.50833077318817,9.42886556041284,5.78380780457815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6687736919282,12.4444006601186,13.2422554240483,10.5958049835044,14.5032405290074,10.0502365466027,12.6661310281562,11.6743997213822,13.2016580696526,12.840089161645,11.5471953994027,10.4405035627067,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0485933830095,6.91769576843561,7.23719526272747,6.96824286439105,4.63136127249012,6.98791047951737,6.72028540283053,4.57769706412819,8.57339739474016,5.51792179797088,10.5107013356379,8.08727457385957,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_168",0,0,0,0,0,0,0,0,0,0,0,0,16.5026922671081,11.0595698841402,12.6268598916812,13.7764588845489,15.4537940693886,12.5637680888614,9.97783733355812,17.119184645818,11.1401705920679,13.7066760142674,14.4836339905855,11.3371341177387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6028648336658,12.227928124351,12.1017319817935,12.9359081195493,21.0493962863234,15.797988134553,14.1657123181405,14.0628793786392,12.9257440079057,12.4464930377149,12.2671699777085,11.6961259228454,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1711",0,0,0,0,0,0,0,0,0,0,0,0,5.39606285589306,9.18765859677317,6.67950991236488,5.54507176576769,0,0,0,0,4.77279315298736,7.16196287994593,2.34202634761039,5.73143558522418,3.37687549692916,3.47623459893217,4.39705733978801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86856419166147,5.82189535598432,3.83016705598615,3.05698255988421,4.18143238820497,4.45151589252327,7.18852909439712,4.62083362823985,5.06074240397836,4.76924366863151,7.45289766426437,4.02670716296425,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1728",0,0,0,0,0,0,0,0,0,0,0,0,17.0512879912653,14.0877028596479,16.9311628162929,15.9729204660326,15.2305730070697,18.7540141551666,29.36688282438,20.2769999895282,20.9027186423111,15.4542228956931,16.7925726080971,21.3608380235735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6505536844245,24.2291946904277,22.4055706564394,18.1514413479156,26.4751909532543,20.7243204002774,33.2538842066457,34.0620660144643,29.5720509744924,25.676439369541,25.9613042197462,21.0906498443749,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1729",0,0,0,0,0,0,0,0,0,0,0,0,10.1365637220115,6.74547042623679,8.50695326835531,8.52800165920836,5.87080173584212,6.15024341851137,3.81825492666729,9.62427104373178,6.7275033216667,3.1316250191698,5.1392553951262,2.37128257145503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16644946182863,7.08760091666394,9.92300876225717,6.73127120403825,5.14168662929535,7.46952397467213,6.80249621556195,7.11467739366326,8.06031370796183,6.92246162828908,10.0146917495793,8.40706322759013,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39595233573976,12.6604804450976,10.2057896066101,4.19279245405195,7.547939414542,10.1944085156932,14.2721770875056,15.3575876034494,9.14695869615043,11.2559596841237,11.4033973967855,8.6836032836904,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1730",0,0,0,0,0,0,0,0,0,0,0,0,2.28873533510823,2.46392169713172,0,0,0,0,0,0,4.31569085723419,5.2353757000202,7.38315530316459,4.44123240990656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6954987449275,11.0962260473333,10.6921306115614,8.36929101818009,12.3985821388696,10.0062625440924,13.0693527236779,13.8113199938565,13.3066985178012,12.7006821851753,10.8420965505063,10.2242100446517,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1737",0,0,0,0,0,0,0,0,0,0,0,0,41.2427273288138,35.9306631376665,41.249992013545,34.9802700288625,38.5482489101673,36.0046015513948,45.8022583057213,32.5466297395792,25.7307647961062,25.4668953113645,32.9172987962313,20.4449933757337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6511376988787,8.64405969337261,9.94912655095122,16.5360215104663,15.9358168142659,13.8249397502665,10.4171089112873,11.7628511558113,9.75389163799507,11.6482720975845,11.283098113084,9.94865292814877,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1760",0,0,0,0,0,0,0,0,0,0,0,0,5.22792463967787,9.18837392470408,9.1048959638398,5.67933000617772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38062792146235,8.53936043238696,13.7427174009276,10.7469736963235,6.3581151474667,9.3734845963245,9.6032993292051,6.75303427652975,5.62638948411979,5.78412490131819,9.04726204019955,6.62917165647664,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50643885494334,8.60451669547107,8.11946959660063,9.26987105288018,7.81554421545602,6.71087243789338,9.39501199534367,8.48792478205482,11.8383652530682,7.64878483089405,9.25456342697923,8.4320658493773,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59382343716216,2.91415813720028,4.0457381693183,3.91115574304784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95951161257476,7.253729743561,6.62528690088891,4.5880308538323,5.236775084092,5.31421493169586,9.24905083467929,9.00659769914467,5.32563272052879,6.6600527533275,9.78655039898163,5.26978534157546,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1825",0,0,0,0,0,0,0,0,0,0,0,0,38.6073630124704,34.4763734817052,39.5326567905302,39.3915237631619,70.0403806965019,68.9838152465768,73.713510639049,74.0003032351493,45.7209994888389,49.1819057336625,62.0438698887293,46.4213746965214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3276778907897,28.7162355348433,30.2660650999617,31.6378980572025,42.6038281166321,34.4616347051232,32.098989370384,26.3327267691557,29.230891205659,31.9674393851488,28.4841764470538,29.1037840715327,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1907",0,0,0,0,0,0,0,0,0,0,0,0,9.33016148093453,13.8491004288754,12.9223686307797,11.560675483877,2.48128259586953,0,2.41708686845454,0,6.83679711811749,3.89853261648514,0,6.99403869702777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5354633038365,27.0092981823869,25.5715106962549,40.6749364634009,13.1568395627331,30.374475928885,22.9334318171929,16.2037972564248,23.87906985832,20.1901602656789,33.1024211817399,47.6030200463528,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57113280747472,9.65786466874459,10.6812991211334,10.1179036491304,4.94754213246604,10.637791638466,7.95937819654784,8.66066938756876,8.03897383787011,8.29544018376718,10.8116275817397,10.1669165805481,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_1938",0,0,0,0,0,0,0,0,0,0,0,0,0,4.44329652661782,2.75908890871954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54142866418446,6.50195395280505,6.67803963576765,6.2118319249289,5.71295535621104,6.0139160846017,6.34321172147531,5.42985801361399,5.74908706148397,5.6043050185165,7.59118982373117,6.30273847999853,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2551930446417,12.2899422525656,13.070156825454,11.0207738006263,14.4020968475601,12.0314840307566,12.9572419493492,11.231718525102,10.9669386403294,12.5400193516323,12.7304475965107,12.3035623820196,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94793076362571,3.56986464770157,4.03062820760404,2.12788192949355,3.33522551604851,2.59220555305554,4.10046083532313,4.11627989033309,4.18932691734493,4.68220384691702,5.23917827245017,4.23189782509816,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR3_6_S179_L004_2155",0,0,0,0,0,0,0,0,0,0,0,0,10.6430604953996,7.52230402384628,9.93157690042633,7.01874859237822,12.5667187501746,11.033799523171,19.5898598913578,10.6130313636638,4.88821578734755,2.70058815085863,3.96055918243246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04154830809932,6.78922255013442,7.64139987838691,7.20064427467681,6.90941978553957,7.82416669129398,7.91503341521561,8.70300348600613,5.72587522416444,8.45174075382668,9.16798067575391,7.139994514565,0,0,0,0,0,0,0,0,0,0,0,0
