"","AN_BR1_4","AN_BR1_5","AN_BR1_6","AN_BR1_8","AN_BR2_4","AN_BR2_5","AN_BR2_6","AN_BR2_8","AN_BR3_4","AN_BR3_5","AN_BR3_6","AN_BR3_8","BB_BR1_4","BB_BR1_5","BB_BR1_6","BB_BR1_8","BB_BR2_4","BB_BR2_5","BB_BR2_6","BB_BR2_8","BB_BR3_4","BB_BR3_5","BB_BR3_6","BB_BR3_8","ML_BR1_4","ML_BR1_5","ML_BR1_6","ML_BR1_8","ML_BR2_4","ML_BR2_5","ML_BR2_6","ML_BR2_8","ML_BR3_4","ML_BR3_5","ML_BR3_6","ML_BR3_8"
"BB_TR2_4_S173_L004_3043",0,0,0,0,0,0,0,0,0,0,0,0,187.46388954938,304.418275035373,215.174341429921,218.398176176985,9.08227078256973,11.1237620937676,6.42611757097799,5.97658328072789,39.6345206905064,17.1376953679093,23.0724371819961,37.2987196744661,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3066",0,0,0,0,0,0,0,0,0,0,0,0,4.85946607858117,3.35350249289644,3.50302041652865,4.10648527831897,7.0164573658159,5.8473331748407,5.80599177709677,7.4133696959252,4.11784006897025,4.50838932714868,4.58343713111573,2.65357238866802,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3068",0,0,0,0,0,0,0,0,0,0,0,0,42.8945261050546,35.9540342709858,28.7209308848532,41.1065226178751,17.4261781700042,13.4430606701323,9.17388163094234,14.324914453487,16.5753624805145,21.2487112354815,19.2099655245167,14.2586983611763,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10696527875113,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3084",0,0,0,0,0,0,0,0,0,0,0,0,2.19105926465819,0,0,0,3.29891333275759,2.48135515867902,0,3.71602264530385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83562012397097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3091",0,0,0,0,0,0,0,0,0,0,0,0,3.48295858695733,3.09641778714361,0,3.28282318432175,3.56805440500603,3.28449732455379,3.18901875196317,3.86853722640704,3.99697774979646,3.4817073729572,3.57893011492239,2.56928845440262,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3092",0,0,0,0,0,0,0,0,0,0,0,0,26.0691853479454,29.2701448514214,18.1930874894927,16.8235824644191,11.7631185043133,6.1487132351753,10.6782946486894,6.87772433146143,32.5676580433128,33.996708367572,39.5864910617556,20.6889259978213,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3093",0,0,0,0,0,0,0,0,0,0,0,0,12.6733849559089,10.9751748532537,8.90769530011967,11.3363107702917,5.63692582341053,3.84248764401631,5.65208129417792,5.11692818175169,11.1013426456977,8.34792670957389,10.0705295437484,8.33218920924839,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3099",0,0,0,0,0,0,0,0,0,0,0,0,47.0737354612991,61.20794004873,42.209913513662,45.3001195421903,41.1584113333581,19.5844030308963,23.824733648698,14.4731185058991,257.155889864161,181.982359423976,82.05542301384,220.875600855882,7.4452949151997,6.35173836890066,11.7902845274364,2.48250573091614,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3102",0,0,0,0,0,0,0,0,0,0,0,0,18.46518340213,17.6104544698103,13.892359992266,13.713087268807,13.5027231259789,9.51734000787979,10.4649769917503,12.7119183124984,12.0793726989491,12.1778094414249,13.4847032963758,9.47956040188209,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3112",0,0,0,0,0,0,0,0,0,0,0,0,13.6066914941641,11.5063383263501,8.9300083111571,13.0665697195869,11.8119585645187,11.1320631757606,10.2865825531816,15.911339616549,11.0852029158484,12.233909040643,12.866593725272,9.0366806297001,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3116",0,0,0,0,0,0,0,0,0,0,0,0,17.3543293345235,11.3119582289106,11.7150396022117,15.0118299034598,32.0145007021101,30.5187581778147,27.9554858231549,43.2474473256412,8.49692742375227,9.20986994918659,6.91352463913895,6.75205239764083,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3126",0,0,0,0,0,0,0,0,0,0,0,0,9.46328958440946,9.69970760527074,9.48250514195325,10.1743387339458,8.97468623193859,6.39569069106768,9.58605502022314,6.49475436332441,12.5658991744473,13.0706071304934,12.5740031720084,7.53442404320209,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_3128",0,0,0,0,0,0,0,0,0,0,0,0,2.67414048724286,2.01279487216619,0,2.2301485773953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_362",0,0,0,0,0,0,0,0,0,0,0,0,5.43800731314558,3.30556810554312,3.73661265191967,4.30007081042645,2.55880166809426,0,0,3.11909452531313,11.8618220808229,4.46372092083241,4.67520544377613,4.08932308139834,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_386",0,0,0,0,0,0,0,0,0,0,0,0,3.60485275922187,2.41763939280192,0,2.88926661040763,6.35876556658536,5.35463229566399,2.34776931750127,10.6855820721485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_469",0,0,0,0,0,0,0,0,0,0,0,0,49.8025464266944,44.2854976724904,38.443797844829,45.324940354772,138.956568749784,85.488593921779,107.818552328507,151.583499855807,132.387851673427,128.055254653642,146.514145858689,97.5897557804914,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_483",0,0,0,0,0,0,0,0,0,0,0,0,27.9428510017113,28.6150168216998,21.3863925615283,26.6063685806712,19.1601802381706,15.5177143588111,18.3629727881813,17.6686033012457,34.3413674398186,28.5279369486966,20.9134309014321,35.0582947029842,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_501",0,0,0,0,0,0,0,0,0,0,0,0,6.40403367631717,6.02891181761239,5.56002981883932,6.55125688947877,5.12570822246167,5.33897737495259,6.2052406658502,4.21974381759602,7.46600412510633,5.30348986458285,3.24933626608608,5.06682698256464,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_509",0,0,0,0,0,0,0,0,0,0,0,0,16.002340753566,13.1427383926952,10.5482551712564,17.4052951805376,17.9592227972333,16.226941098922,14.8769712781082,21.3573289298245,23.0709000357715,24.3041659704543,21.1949860636215,19.6122918969227,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_511",0,0,0,0,0,0,0,0,0,0,0,0,12.6458689901863,13.0814063748917,8.72194365453415,10.0558736803369,11.61218590121,7.73540740113021,6.89112757589145,9.58430410538613,14.4300046209079,9.27414700416539,6.68670423868314,9.78936626099211,3.08806890021992,3.42083306138271,5.74379855268507,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_636_fragment_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_643",0,0,0,0,0,0,0,0,0,0,0,0,158.67113332184,238.26161353864,140.608413535087,117.232715637135,48.5118874589482,25.5118784205689,37.0549777235049,11.9212902613462,124.371971132362,83.5887012580265,35.5336799789382,96.8019981839821,7.70298076249669,12.5857452626889,17.8132976966151,7.06282295000406,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_687",0,0,0,0,0,0,0,0,0,0,0,0,56.4718995920242,54.2659424863214,42.9956172833511,50.2241013162688,43.0971923768076,32.2917582070549,44.1699488117706,31.4752369093646,71.9817610290915,47.3257592277993,39.6639381188889,48.9923473114334,1.50837130776729,2.5534151556808,2.2458704474407,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_768",0,0,0,0,0,0,0,0,0,0,0,0,8.32637163424077,7.17554585635004,5.76705807963167,7.76401531521318,9.45445250406184,6.44993806510039,6.24943078377257,7.95303483321102,11.9682778178836,10.2564375838381,9.65426407952278,10.8436422646433,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_80",0,0,0,0,0,0,0,0,0,0,0,0,15.5804366328453,12.3911856595532,12.0361309943876,15.9320929272388,16.0552001650391,15.0424361472135,13.1560123355809,19.3165630785975,11.3117750181822,8.78419989665999,8.64823365637578,7.33246377116334,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_847",0,0,0,0,0,0,0,0,0,0,0,0,23.6490471344945,21.8245941035284,18.8495577642556,20.963388367808,12.0339909114193,10.091697369393,8.81316246645431,12.7268499391527,18.8054622596162,17.1450674771817,13.6117275747868,16.4235227816674,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_855",0,0,0,0,0,0,0,0,0,0,0,0,10.6648657579221,9.24652910779673,7.07083305743588,9.12525397318082,5.0339660561079,3.33901315761068,2.61357641244936,4.8310354233832,8.20498196710644,7.21168171652927,6.53846713352388,6.28850364769567,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_4_S173_L004_979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1002",0,0,0,0,0,0,0,0,0,0,0,0,24.3030372446033,23.5612977967175,18.1096473536913,24.2122805685308,22.505885476815,18.3594177479912,20.5843656857779,15.303947324108,21.1576828076912,15.4250842677053,9.97026728976358,17.8500293683313,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_110",0,0,0,0,0,0,0,0,0,0,0,0,43.8211086599568,49.2635437312658,45.4475159217896,46.3254476117107,50.5570535138666,39.6280854079114,59.0559760205341,31.5961740903089,71.723367489424,49.0405570041551,30.698475411714,67.4659809412102,3.1669140017023,3.91116769430501,7.74713744101945,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1216",0,0,0,0,0,0,0,0,0,0,0,0,24.3161461674241,22.9467198614114,21.7853226280032,20.6118322774473,24.5093334412993,18.7926464354636,20.3838739696458,18.4192493815637,18.3392266195781,14.4057419395534,14.0808833878094,14.0416463626344,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21366789323876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1290",0,0,0,0,0,0,0,0,0,0,0,0,12.130637234524,12.2498011647253,11.0787320798043,11.4048969601285,11.0977306029399,9.46567471621212,10.6828880963961,9.11536545480626,21.0941155289484,18.6837823641477,17.36971685509,18.4877921698982,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1305",0,0,0,0,0,0,0,0,0,0,0,0,4.39048176663202,8.37395295763196,4.68082947088834,4.64123465116071,0,0,0,0,4.26221205359499,0,0,3.48169319248282,0,2.27022484747261,3.02627917543063,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1417",0,0,0,0,0,0,0,0,0,0,0,0,11.1701700299602,6.47693300717259,4.93968614808212,7.49564750967458,18.0125705374476,21.159614258612,16.2235269869153,32.2285912007038,5.26281593922197,6.59719666785576,7.06741467461894,5.02279692045288,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1565",0,0,0,0,0,0,0,0,0,0,0,0,10.4433528288712,8.97144639859946,7.1093398121326,9.14972811254041,24.1871278141604,16.8746719244877,14.4616274391033,22.6926629401231,19.1686439791895,23.217530532373,21.3875431066768,15.5167259955786,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1648",0,0,0,0,0,0,0,0,0,0,0,0,14.9379206038096,10.5576585538889,9.98922021799611,11.2217783276874,17.049440551733,12.4577029696057,10.51439897696,17.6285198332749,9.47021716786476,9.11382191581672,8.78268712037808,5.57522906659242,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1684",0,0,0,0,0,0,0,0,0,0,0,0,8.67209236173983,5.40008776880116,6.18503060616145,7.10087764462266,60.4584484297003,62.6958881998861,91.139787001838,85.9388836128704,3.75319089910071,2.91128332055783,3.2000748974068,2.87859021329619,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1814",0,0,0,0,0,0,0,0,0,0,0,0,356.288028734585,316.16577825637,236.541517779453,339.887077520614,260.474789887161,181.174683181442,207.194933483072,164.865105186161,335.112019028972,235.088826818248,206.734918126581,287.255665069399,2.07218958741006,2.31559853039369,1.66648165819313,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1837",0,0,0,0,0,0,0,0,0,0,0,0,0,2.12663297345148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1860",0,0,0,0,0,0,0,0,0,0,0,0,25.7437624347422,17.5129065891469,16.527637495943,17.9148644304832,37.0002017711992,29.0567858449464,28.4420441024414,36.1891030658626,17.2588196740668,7.54029979252287,7.25481002126319,7.21919197463775,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_1944",0,0,0,0,0,0,0,0,0,0,0,0,88.6449163881478,89.9243371374978,69.802247131592,85.7018285316622,75.8577746853491,59.9623643984509,77.7599190524165,55.4161930758529,110.014926583798,78.3321958806598,50.7753466016829,77.3722670276141,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_2066",0,0,0,0,0,0,0,0,0,0,0,0,16.2928084744291,13.5440296232648,12.9092517493658,13.6263707599332,19.161698478424,15.6426271091468,16.8508898610587,19.4351153807161,30.4372014744419,28.8748935261364,23.5219635872177,24.403993985714,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_2621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_2622",0,0,0,0,0,0,0,0,0,0,0,0,47.3067665935726,47.6574203979471,45.7921673244953,42.348416576388,43.8276505736597,32.4672331879364,50.890148553834,30.1027987063255,62.7139008102627,47.5086332255515,32.7639668809864,59.124635673276,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_269",0,0,0,0,0,0,0,0,0,0,0,0,36.4618220882524,27.267923567305,22.5240192840314,20.8388804390638,36.9672544288753,25.6528267512389,36.522880281719,28.8891628016119,23.9586896777359,23.8517880983748,20.5950672748519,12.3507681029879,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_2710",0,0,0,0,0,0,0,0,0,0,0,0,37.1461659149583,42.3301982811241,27.7607522528401,32.7251783098961,16.7865474320937,10.2678263152827,12.6684066071511,8.46106604798046,19.7673036680083,15.7694276615072,8.27934940667777,12.0485425730449,1.97885575162128,3.49436638365319,3.88805298064539,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_2725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_2836",0,0,0,0,0,0,0,0,0,0,0,0,3.58350321221649,3.05932048798829,0,0,2.52245069219825,0,2.4242570389772,3.01235965028133,4.565090014948,3.91777272017236,3.43290347923746,2.20072907063933,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_2894",0,0,0,0,0,0,0,0,0,0,0,0,11.6323623175574,9.04060896162048,10.0229533419651,8.12560994689591,3.59790493705939,0,0,0,5.10950140142817,4.85880497273275,5.02676717330916,2.97514676492548,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_2925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_414",0,0,0,0,0,0,0,0,0,0,0,0,4.18580201814749,3.39058331543151,0,3.38320885810059,4.02290483750617,3.73806824492313,6.07859276971702,3.54403447107315,9.34003987442399,10.2330686708777,7.45940171327127,16.7444873429259,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_654",0,0,0,0,0,0,0,0,0,0,0,0,9.38335186071405,11.2593236026357,9.54565472049651,10.3601575351963,0,0,0,0,34.2576449535976,26.9174248742931,10.8902235576469,20.6801140190304,0,2.85926674466324,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_698",0,0,0,0,0,0,0,0,0,0,0,0,20.7885489696553,17.8718956694225,11.7507983162766,18.6554449384065,18.1366628637855,13.2119333111238,12.2685324759693,21.9616416654331,21.5089770681599,23.6416506329269,17.4415467231176,15.505848958159,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_851",0,0,0,0,0,0,0,0,0,0,0,0,45.9389253887645,31.9649287949149,28.732287487373,33.3818667642089,52.252290474772,38.3752643900803,36.6346884185831,66.8632297617131,19.8771512163219,15.2226926007513,14.0217640932951,9.69841172394864,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_852",0,0,0,0,0,0,0,0,0,0,0,0,42.7255556893329,40.8616333450151,34.1319034922387,38.9060674292286,21.2357499067777,13.6564973431159,12.495032932512,20.9348723211904,55.9844961459717,45.7327207557602,52.8861512821543,36.9036780136035,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_87",0,0,0,0,0,0,0,0,0,0,0,0,10.2338829243993,6.27849035374789,6.31028050851918,7.12862453032314,17.5883982014209,16.3630724405366,17.7733281677538,16.8416763490056,6.05961988302168,3.63594594859231,4.24457317475393,3.64906575989711,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86256706939996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_5_S174_L004_985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1033",0,0,0,0,0,0,0,0,0,0,0,0,21.3886485186585,17.3022737522521,12.943330965875,21.9895619499973,11.0058976479358,11.0109693578455,7.64021103245072,13.9234233851113,11.348847037144,10.511157757968,10.3994850378595,9.42187966504942,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52494385202574,2.85258273519315,0,1.92483582183565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1170",0,0,0,0,0,0,0,0,0,0,0,0,5.49837221912706,4.35282020196493,3.14939789373253,4.53633961990816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1232",0,0,0,0,0,0,0,0,0,0,0,0,39.7849363455453,35.9268931268359,31.5203177243899,35.3775841216746,14.2956514407724,11.3384550022506,11.2700942713531,15.1484318312591,41.3872711169853,35.1744751188233,37.696884605488,27.398468019553,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1301",0,0,0,0,0,0,0,0,0,0,0,0,34.2333191420255,24.849570774579,21.1416281390354,26.2160934818112,25.7022904264317,22.3083780326855,18.40486066936,24.1810023643841,14.335285151103,16.693694472585,15.2035997351063,7.83556809643832,0,0,0,0,0,0,0,0,0,0,0,0
"BB_TR2_6_S175_L004_1315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77630216530196,4.01796776497767,3.12173325442469,4.58770339243858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
