"","CB_BR1","GL_BR1","PB_BR1","SM_BR1","CB_BR2","GL_BR2","PB_BR2","SM_BR2","CB_BR3","GL_BR3","PB_BR3","SM_BR3","CB_TR1","CB_TR2","PB_TR1","PB_TR2","CB_TR3","CB_TR4","PB_TR3","PB_TR4","GL_TR1","GL_TR2","SM_TR1","SM_TR2","GL_TR3","GL_TR4","SM_TR3","SM_TR4"
"BB_BR1_SM_S105_L002_2148",5.70909921246332,3.12857041826432,4.57282107420826,6.4442332507433,3.20320034947055,2.2702455861583,2.56005452440088,2.30252177450531,0,2.01157852891461,2.27873395972768,3.62139970570815,1.65884635086944,2.28869398021132,2.43759297334317,2.15253739307814,2.01109885688937,2.67608597765692,2.60216109419724,2.23177938144989,1.99129769343507,2.44977494679799,2.32581040343783,2.94113161531411,2.08723142268978,2.17637505408566,2.78034003761463,2.60039941209636
"BB_BR1_SM_S105_L002_215",6.6822949393704,5.57880703510622,5.24736158959046,9.75474468136162,11.1377517914808,23.9672909832086,33.0423614603163,16.7183753987422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_220",30.0294971577508,17.8493639443343,39.4271456258867,43.8234181560934,5.70359158026913,6.41368059162397,7.20611246456514,6.66017613194076,136.197850391043,167.754253248321,530.870870276676,397.011788583183,100.618209448124,87.3429457456038,100.636565713407,88.6655668680868,101.997049572072,116.444970554775,102.578074014562,97.4163333339823,95.2285891476298,112.88804245231,112.260351633895,131.769322657699,104.516719814043,98.8487209314934,117.709139753723,136.779434813755
"BB_BR1_SM_S105_L002_2210",281.878622866854,295.539914615274,49.5734478876537,136.900937126427,326.548849151054,283.026278855086,62.440784448322,239.183920165807,7.84130766979327,4.99792922653739,0,3.65712752356684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2211",2.97370683502336,1.65209164690576,3.8154148797372,6.46133300679282,0,0,2.88614587890024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2228",5.17410735232201,4.24211989610794,3.31380608181758,6.55253551714749,3.92997560516948,4.55354645201273,6.30876755430251,2.98218373855459,31.108107912005,55.6495244806424,82.1342248250559,84.2427062807344,5.75756110734172,6.4234413573498,24.5135657981502,33.2915539971466,4.90331661554572,4.79170958368209,18.6952365163584,20.0401834937921,27.6731403338889,34.868505843279,43.5146370775719,53.3990467888192,18.0669493056718,8.72241257065669,31.6680377652043,37.269835700476
"BB_BR1_SM_S105_L002_2229",5.92593322235182,6.33538228785741,4.22098597177928,8.5133819983536,7.70657651268052,5.7116892493451,5.30581936561329,5.43841171673616,21.0449288430331,33.2857496804475,33.2757857648358,39.6506579473199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2250",3.95446230691172,6.39836938342289,0,10.556630149342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2259",5.31530657780499,3.87725673736346,7.94704677803166,9.60142095620774,2.0457019564084,2.13091725376973,0,2.35453126530357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2289",8.9486254911349,7.81904508797772,7.84794252800632,13.1498509933426,0,0,0,0,3.9917376651144,5.70654475914476,5.32607872557149,8.30614767793007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2300",21.3483944245496,18.8344911913656,55.5821321549482,13.9924562682361,23.6233259884402,45.8892873160071,47.2407286305578,25.8111000571148,3.73721833002987,2.63055297238232,4.35904549860518,2.44205157467442,27.2831762939053,11.4356000918827,21.9371271012439,40.2692672086682,19.1665432224418,11.4843778476647,29.4476823595461,27.0992138397781,27.7930842340982,24.6523407363913,20.1094245780916,28.524094313164,20.0550895133189,20.9733621309245,23.2492680990705,23.517167613078
"BB_BR1_SM_S105_L002_2317",8.51947250890157,7.92138955455431,3.73374227164012,6.97555260533655,0,0,0,0,14.5490572319063,10.1046262679795,7.53002835783175,13.1908576661012,3.40074013606513,3.44430460675911,1.88095864937963,0,2.92541671111658,3.35354387736645,0,0,2.02489647421474,2.19001676298051,1.81293362282314,2.83057109481633,2.01207276378755,2.65519322759361,2.36058611306105,2.31347498582471
"BB_BR1_SM_S105_L002_233",8.20574768249705,4.92540960678354,5.01896559789216,11.2009730402299,20.5232969766192,12.8147653866427,9.15196594202079,17.4755292617289,15.062589178769,13.8013433776991,13.5319165482874,21.3187871307425,21.1906662245164,25.8578377142958,18.6724116048862,14.7288078010733,20.4043720601205,29.3220413778156,16.4979574219552,14.2307232720961,16.0793854561495,15.1874634917671,20.5317394562596,22.0716384507253,15.5345162395068,18.6344532312127,21.4617060640083,19.9750352472173
"BB_BR1_SM_S105_L002_2360",4.53073133351744,3.65257736871531,3.31334021600175,7.8377630231891,5.37551297086915,2.35270614827574,2.31083547756356,3.05136839663808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2403",3.65066276976207,1.73496773910662,5.34820990560077,8.38994410776275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2414",7.54549010336414,5.19201975693995,7.24319576385106,7.81338939468366,2.35943564308126,1.94856535253665,0,1.6418336406804,2.85918985318448,0,1.98461947450325,1.86592455424711,4.40361653655853,4.855948908026,2.97829998116266,2.64100199469106,4.66110019144913,3.71004702941035,2.31579895763251,2.67536896889106,3.02163307530935,2.5724231990652,2.67867817968453,3.58884302499435,2.49918066551316,2.78939834239408,2.41908835358356,2.92124643113403
"BB_BR1_SM_S105_L002_2433",17.8450335560666,16.5495767995768,16.872194437418,17.660472029285,5.16290009944258,5.05574481767917,4.50710841945598,3.87483255031293,12.17998401024,13.1618280170393,10.7354079204983,9.21459243983797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2435",5.62113146560372,5.08259233785581,3.20584100265315,7.13843646584043,73.0765454882845,73.5649081253106,51.4607981877589,76.3063309428224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2445",7.00392980308202,5.2483378140577,3.68250244265079,7.54285640125564,7.76705094792021,7.07374108903277,6.24259099717848,5.83724397578906,3.45569226590289,4.1635654253974,4.66546115101172,4.99047436689516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2454",8.63981332588674,9.58383195379858,4.9449167404863,10.7105255880764,5.72668220713751,5.02602555215159,3.45565974847724,6.33576234446163,0,2.33413656015148,2.07334562881996,3.38924377276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2468",3.72359416243241,2.19334338479135,4.03646667630547,8.17972995278581,3.13048447127103,2.49011087453407,3.60434439938461,3.12795769522899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_250",7.05329205100934,3.77610070997306,8.79068774699997,9.3164690505661,39.1694997310057,46.4624426233739,58.7508286835354,36.4190194292607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2510",4.70240068697747,3.12858102447216,4.71495947606837,7.35281032997188,3.29952128170954,3.08299722284211,3.09453696488733,3.40114388775597,0,1.97413607412003,1.82739811398605,2.98053989086354,2.73252774904915,2.76649733775838,2.36731158243594,1.85762077361428,2.40443208846941,2.91360821352128,0,0,2.02072062411168,2.47801029232537,2.13967157398943,3.24980510412631,2.15695258779226,1.83493747575539,2.61749226081273,2.98677231962484
"BB_BR1_SM_S105_L002_2513",3.70299934023917,2.94112001760266,4.41863400801939,5.00564653387729,6.15468528181207,4.50790380763856,5.73170722750261,4.53955184365292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2545",7.62156025400337,5.06340869936748,6.39397766143705,10.6938167658304,0,0,0,0,0,2.09770556970707,3.84956685795015,2.11686236738148,2.73828828677029,4.13193838422188,2.70673157054565,2.06634066420507,2.78969624267011,4.38180799761036,2.82036673057662,2.01982204626228,1.93790922100553,1.91832206698511,2.36910414062428,2.04042351545028,2.28001183855464,2.07563786482391,2.59582084792048,2.08302536005899
"BB_BR1_SM_S105_L002_2548",3.76016115180181,5.76706241974754,3.00469247989089,6.94214353654817,0,0,3.12850317887428,1.96513962040453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2601",8.04263182702879,18.4740061301754,11.3148950078914,18.2469614486806,4.26734729221686,11.8356018802739,7.95855993520039,9.44000136141774,0,2.25061354506999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2615",5.53162851213275,3.21040918707788,4.98414704292543,7.50894176023376,2.86217195090718,2.48405082501314,1.93795855451669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BB_BR1_SM_S105_L002_2642",4.63668558143722,4.02277871345195,3.75595728957873,8.46603721389842,3.36356740923149,2.81199619932077,0,5.3568901219599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
