Contig	AN_BR1_4	AN_BR1_5	AN_BR1_6	AN_BR1_8	AN_BR2_4	AN_BR2_5	AN_BR2_6	AN_BR2_8	AN_BR3_4	AN_BR3_5	AN_BR3_6	AN_BR3_8	AN_TR1_4	AN_TR1_5	AN_TR1_6	AN_TR1_8	AN_TR2_4	AN_TR2_5	AN_TR2_6	AN_TR2_8	AN_TR3_4	AN_TR3_5	AN_TR3_6	AN_TR3_8	BB_TR1_4	BB_TR1_5	BB_TR1_6	BB_TR1_8	BB_TR2_4	BB_TR2_5	BB_TR2_6	BB_TR2_8	BB_TR3_4	BB_TR3_5	BB_TR3_6	BB_TR3_8	BB_BR1_4	BB_BR1_5	BB_BR1_6	BB_BR1_8	BB_BR2_4	BB_BR2_5	BB_BR2_6	BB_BR2_8	BB_BR3_4	BB_BR3_5	BB_BR3_6	BB_BR3_8	ML_BR1_4	ML_BR1_5	ML_BR1_6	ML_BR1_8	ML_BR2_4	ML_BR2_5	ML_BR2_6	ML_BR2_8	ML_BR3_4	ML_BR3_5	ML_BR3_6	ML_BR3_8	ML_TR1_4	ML_TR1_5	ML_TR1_6	ML_TR1_8	ML_TR2_4	ML_TR2_5	ML_TR2_6	ML_TR2_8	ML_TR3_4	ML_TR3_5	ML_TR3_6	ML_TR3_8
ML_TR1_4_S181_L004_2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3398	2959	2256	1297	3286	1327	1821	906	1633	1084	898	1036	7738	3554	2616	4761	7908	4150	5072	4496	6260	5321	5206	4361
ML_TR1_4_S181_L004_2002	0	0	0	0	1	0	3	6	2	0	0	0	5	0	3	2	0	0	0	1	2	17	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	3503	3398	2319	5246	3716	3072	6241	4549	3423	5132	4397	4781
ML_TR1_4_S181_L004_2005	3	3	0	0	2	5	1	1	0	0	1	3	1	0	3	0	0	3	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	14	12	3	2	5	5	5	10	17	6	5	8268	2326	1297	5840	6264	1401	7810	4601	6909	5340	7616	4979
ML_TR1_4_S181_L004_2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1479	2310	1586	2515	631	2153	3426	3534	824	3033	2499	2085
ML_TR1_4_S181_L004_2010	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	28	43	5	16	22	19	0	30	56	11	8	566	333	200	367	177	459	442	282	264	321	270	277
ML_TR1_4_S181_L004_2014	0	1	0	1	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	317	912	442	110	10	3	11	28	32	39	8	76	60579	38121	34661	57204	56562	24459	65892	45655	65388	60430	63999	61335
ML_TR1_4_S181_L004_2017	0	5	1	1	2	2	1	0	6	9	4	2	5	2	2	7	5	4	4	2	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	16	26	18	7	3	11	8	0	3	8	0	17	3303	4475	5311	4999	4873	5685	4832	4080	3223	3735	4249	3265
ML_TR1_4_S181_L004_2018	3	10	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	44	18	6	0	0	0	0	1	0	0	0	1731	1332	1500	2180	1369	1674	2280	1860	1457	1937	1599	1817
ML_TR1_4_S181_L004_2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	2	0	8	0	6	2	1	4	2	10	4936	10246	10783	8098	3278	14937	12356	8787	3971	11325	6548	7070
ML_TR1_4_S181_L004_2054	26	40	23	60	102	123	117	68	26	25	34	16	11	22	12	27	17	21	14	13	11	13	11	19	0	1	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1229	2552	1085	538	756	982	979	846	2256	2498	979	3122	3096	5537	6097	4763	3581	6031	4659	4072	2684	4703	4020	3519
ML_TR1_4_S181_L004_2059	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	6	0	0	1	1	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	10	2	3	0	11	6	4	1	2	3	14438	28250	30150	25216	75146	27547	18720	14428	17757	25662	40931	15763
ML_TR1_4_S181_L004_2081	48	42	25	52	27	40	40	27	21	28	18	17	33	34	28	21	25	42	23	24	18	21	7	20	1	0	2	2	1	1	0	0	1	1	0	1	0	3	1	0	0	0	0	0	0	0	2	2	4899	7090	4072	1373	6007	6706	8038	6156	5237	6759	2438	6758	4095	5490	6312	3586	4212	4920	4660	4205	2506	4467	4628	4283
ML_TR1_4_S181_L004_2116	36	39	45	76	101	89	85	73	39	49	38	49	15	20	17	19	32	38	24	18	18	27	16	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	69	37	29	178	150	206	65	66	215	26	108	4008	3290	4470	4061	4614	3201	5185	4178	4579	4036	4336	4189
ML_TR1_4_S181_L004_2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	400	94	38	0	8	28	2	0	0	0	0	15828	16443	15787	25113	15196	15379	25509	20125	15715	20964	19762	19905
ML_TR1_4_S181_L004_2141	5	11	3	2	3	6	12	5	1	1	4	2	0	3	3	0	1	4	2	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	3	3	5	10	5	3	8	3	12	8562	11208	15926	14017	9713	6720	11619	9859	10022	9165	9610	9420
ML_TR1_4_S181_L004_2191	0	0	0	0	0	3	1	0	0	0	0	0	2	1	0	1	1	0	2	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4826	3379	2714	1604	60	14	36	29	2	0	1	1	11630	3133	3238	6661	6122	2363	15905	5939	7580	11510	7961	6803
ML_TR1_4_S181_L004_2231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	129	59	58	8	9	7	37	105	53	44	114	994	724	604	1088	861	342	990	707	950	721	775	743
ML_TR1_4_S181_L004_2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	394	419	92	223	271	98	124	1479	1505	1135	3796	4988	180	116	334	307	125	567	522	386	530	474	920
ML_TR1_4_S181_L004_2265	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	256	180	72	228	222	223	272	182	240	77	254	4201	2430	1979	4377	2748	1529	6446	4541	4158	4001	4221	4167
ML_TR1_4_S181_L004_2277	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	944	266	132	4	30	22	16	0	0	2	6	18288	7117	5590	16778	15726	4796	24565	14515	20845	13195	15568	15873
ML_TR1_4_S181_L004_2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	307	155	130	199	184	223	131	230	366	176	356	2772	8485	10850	6620	2837	7219	6559	5560	2177	5941	5667	5056
ML_TR1_4_S181_L004_232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	95	132	46	166	1045	350	696	919	370	270	470	7317	3178	2051	8288	5790	3844	8090	6825	6090	4443	5688	5034
ML_TR1_4_S181_L004_2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	26	12	12	10	6	35	6	22	14	2	31	9703	4447	3229	11510	7204	2616	15302	7782	9151	6951	9859	6699
ML_TR1_4_S181_L004_2398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	370	144	57	205	238	181	192	1134	1091	329	909	1667	618	447	1122	1276	452	2262	950	1648	1196	1272	976
ML_TR1_4_S181_L004_2405	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	4	0	32	23	47	10	0	0	0	0	17196	11382	5280	20705	9832	4043	24563	17175	13084	13533	16275	15764
ML_TR1_4_S181_L004_294	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	399	160	72	468	269	326	194	216	226	72	128	4054	1455	1243	2168	2207	1002	2389	1924	2227	2502	2726	2108
ML_TR1_4_S181_L004_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	8	0	1	0	0	0	0	4	2	4	3327	10416	11770	9083	3652	11582	8260	9004	2251	9436	6443	7630
ML_TR1_4_S181_L004_360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	329	165	54	4	4	24	21	28	10	4	15	23984	17794	20686	38482	37765	20544	30973	25433	30451	22788	29458	27964
ML_TR1_4_S181_L004_368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	122	49	19	14	6	0	4	3	8	6	6	4423	1243	838	2273	1077	1089	3487	2483	1661	1759	2671	1981
ML_TR1_4_S181_L004_384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3537	4434	3490	2133	46	72	52	76	2013	1149	571	2250	8845	10697	11244	13694	9995	12937	14314	11412	7911	12152	10668	12041
ML_TR1_4_S181_L004_417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	522	306	136	151	215	282	279	467	734	379	538	5779	3663	1496	4373	4907	1962	6200	4880	5909	5281	5139	5160
ML_TR1_4_S181_L004_427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1646	848	1158	183	96	330	353	769	587	919	557	678	993	794	110	285	296	113	857	274	710	301	475	354
ML_TR1_4_S181_L004_468	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	497	237	105	100	113	218	157	1272	1210	452	2809	4336	4952	5325	4648	5477	6298	6439	5226	4442	5732	4348	5441
ML_TR1_4_S181_L004_479	0	0	10	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2308	3155	2123	1229	604	485	760	997	511	549	400	820	18887	20737	7834	31939	17527	7934	34718	28826	17742	32154	31684	37390
ML_TR1_4_S181_L004_486	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	809	32	27	270	354	432	652	196	358	106	425	2752	1209	490	1365	356	439	2462	1939	785	1427	740	1098
ML_TR1_4_S181_L004_528	0	0	0	2	1	6	4	1	0	0	0	1	0	1	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	42	1	8	8	2	3	9	4	2	4	0	13525	44013	53511	41485	20823	26947	24442	24745	11041	20938	28061	33664
ML_TR1_4_S181_L004_542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	216	97	111	58	56	97	57	58	128	44	148	4726	3387	3930	6657	3984	2358	6355	4341	4034	3895	5828	4052
ML_TR1_4_S181_L004_570	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	95	23	32	89	40	40	47	132	59	31	36	977	1003	692	912	676	950	1428	903	881	1297	927	727
ML_TR1_4_S181_L004_59	0	0	1	0	0	1	2	1	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	313	238	275	160	163	291	595	251	1321	1093	4324	4315	30525	31450	21173	42608	25286	25789	52978	42993	22835	37351	27015	35116
ML_TR1_4_S181_L004_638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	1131	543	258	340	414	351	376	187	319	167	352	1083	1161	1313	1093	1260	1327	1013	679	910	1368	1446	788
ML_TR1_4_S181_L004_650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	38	12	0	20	20	10	18	106	95	26	28	2437	1677	1527	2273	2366	1821	3132	1963	2282	2081	2139	1624
ML_TR1_4_S181_L004_685	3	8	12	4	6	11	3	6	14	5	9	4	8	8	7	13	13	6	10	9	10	8	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	332	140	44	16	30	62	44	149	137	73	82	18748	14301	13938	22263	19645	12640	28483	18924	22278	20547	21047	20891
ML_TR1_4_S181_L004_686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	12	9	0	5	0	2	1	37	9	1	19	4366	2197	1362	4030	2806	901	7380	4175	3887	3488	4053	3789
ML_TR1_4_S181_L004_705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17590	27058	11295	10827	20092	16119	22988	14876	20476	28280	9581	30660	17872	24774	19526	26321	10570	15903	34170	24031	13086	23123	16812	18263
ML_TR1_4_S181_L004_718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	124	123	57	819	698	618	543	285	309	245	404	2905	1286	913	2778	2755	1107	3212	2020	2782	2241	2694	2221
ML_TR1_4_S181_L004_742	1	0	0	0	1	0	0	0	2	1	4	1	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	725	876	536	526	2	6	13	4	146	86	76	562	6463	7961	8620	10216	8382	12865	8861	6479	6284	8255	7347	6652
ML_TR1_4_S181_L004_758	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164	3247	1925	1130	116	276	100	156	112	46	235	104	10651	7917	7852	10120	10548	9120	13969	10403	10302	12166	12423	9872
ML_TR1_4_S181_L004_75	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	410	130	60	19	73	181	93	169	147	107	221	29181	27567	34233	35394	40572	24465	33310	21429	34489	27825	32141	29216
ML_TR1_4_S181_L004_763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	49	50	72	88	2	2	8	0	1186	401	369	487	1518	438	696	316	1212	459	677	499
ML_TR1_4_S181_L004_782	1	1	0	0	0	0	2	0	2	0	0	2	0	0	0	1	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2678	3402	2275	969	2380	2899	3885	2622	4655	5312	1827	5234	3637	2346	2232	4976	3553	1424	4931	3280	3839	2835	4491	2941
ML_TR1_4_S181_L004_786	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8835	10108	8057	4083	5725	13997	1029	1683	7650	7227	5010	5696	3940	11394	24736	6501	4885	11471	7898	6462	3937	6567	4475	5114
ML_TR1_4_S181_L004_808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4200	5183	4079	1505	4088	2152	3710	3068	4236	5689	2038	5595	5769	2811	2677	4557	6212	4201	4693	2342	4462	3286	3842	3073
ML_TR1_4_S181_L004_837	0	5	3	5	0	0	0	0	0	4	0	0	0	0	2	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10805	5950	16598	2913	9293	8935	5858	11082	20822	23166	5781	10287	861	848	634	2142	646	356	2423	3034	868	1593	3225	1706
ML_TR1_4_S181_L004_838	8	5	4	5	8	17	4	8	7	5	8	5	1	1	2	0	2	1	4	2	3	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938	2366	666	763	250	262	206	323	310	587	133	607	45929	26097	22689	42584	36789	20239	59574	43561	44155	40982	45567	45655
ML_TR1_4_S181_L004_842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773	1116	554	319	651	629	981	652	325	396	152	328	3025	3533	4060	4359	3379	3174	4685	3456	3147	3543	3844	3074
ML_TR1_4_S181_L004_856	6	10	12	16	10	9	8	9	27	21	38	26	6	11	11	7	4	9	9	6	6	10	8	4	7	10	8	11	6	17	9	12	10	12	5	8	10	17	7	2	18	12	15	9	15	24	10	15	150	115	92	21	670	459	1276	468	90	81	38	61	5445	2885	3327	3983	3686	2659	5977	3668	4990	4082	4143	3626
ML_TR1_4_S181_L004_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	100	117	96	118	61	131	46	780	1038	390	1182	2827	4340	5774	4922	4178	6048	4620	3968	3010	4012	3595	4543
ML_TR1_4_S181_L004_912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	28	77	20	22	22	28	8	129	49	6	30	968	708	418	606	319	815	748	457	416	636	427	592
ML_TR1_4_S181_L004_923	6	4	10	25	16	5	0	12	2	0	0	0	2	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7080	10433	4912	2484	1554	1249	995	1054	25367	22432	9502	20875	24291	16534	14200	21480	20066	15042	21719	14563	16137	21136	21217	20552
ML_TR1_5_S182_L004_1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	2	5	0	0	0	2	4	0	0	851	7968	3373	1029	1792	2774	1152	2796	495	2115	899	1103
ML_TR1_5_S182_L004_1018	4	1	4	4	1	5	1	5	218	152	126	105	13	31	22	30	25	24	39	22	28	31	23	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	1945	4071	288	1046	724	851	835	235	178	66	247	5462	4171	4288	4711	6163	8940	5755	2653	2223	3931	7095	3136
ML_TR1_5_S182_L004_1094	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6744	12287	9507	9826	8935	10996	15076	10130	3405	10369	5205	8393	1084	2969	2157	2223	703	1495	2591	2306	551	1811	1598	1692
ML_TR1_5_S182_L004_116	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	148	166	20	142	13	19	17	4	13	6	14	573	815	1004	848	921	1456	727	548	618	677	552	586
ML_TR1_5_S182_L004_1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	230	250	58	0	4	2	0	2	2	5	5	6409	6200	5555	9963	4332	4752	13143	8700	5184	7980	8001	7157
ML_TR1_5_S182_L004_1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	69	8	2	0	0	0	0	4	2	0	0	235	1375	2059	424	64	373	628	260	118	547	455	183
ML_TR1_5_S182_L004_1222	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	376	169	93	3484	889	1744	1770	117	174	50	148	4273	7314	6296	4002	2406	3945	4938	3449	1963	4299	3824	3161
ML_TR1_5_S182_L004_1223	2	1	1	0	0	3	0	1	1	3	0	2	3	1	1	0	1	3	4	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	387	264	102	28	12	56	26	242	368	110	326	2277	7860	7661	6691	3803	6569	4983	5437	1959	5138	3511	4045
ML_TR1_5_S182_L004_1279	2	1	0	1	0	2	1	0	1	0	0	0	0	1	0	3	1	0	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2999	7628	3796	2340	863	1944	972	1056	3039	2886	492	1545	1057	2512	2398	1241	915	2341	1758	1517	871	2385	1518	1864
ML_TR1_5_S182_L004_1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	22	15	8	0	11	3	86	63	78	96	2123	4191	4648	5054	4543	8581	3467	2936	2182	3823	3053	2541
ML_TR1_5_S182_L004_1305	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	312	264	148	180	141	231	132	191	243	73	191	5216	8561	7755	9016	3989	6667	9049	7457	4549	6801	7577	6313
ML_TR1_5_S182_L004_1341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1356	2766	1942	3794	1879	4869	2166	1922	1093	1905	1469	1239
ML_TR1_5_S182_L004_1349	0	0	0	0	123	21	63	29	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	140	5998	110	70	265	205	161	702	94	108	913	1147	2691	9965	1001	728	551	729	873	508	3412	869	1003
ML_TR1_5_S182_L004_1382	21	18	17	22	12	17	17	8	28	24	15	19	7	12	14	10	16	13	19	20	12	11	6	16	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2551	3097	1294	1295	4046	3165	5045	3334	1481	2176	733	2118	2601	4094	4211	3936	2180	3545	5289	3559	2537	3503	3129	2594
ML_TR1_5_S182_L004_138	0	0	0	0	0	2	0	0	0	0	0	0	2	8	0	3	0	1	0	20	1	4	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	1048	1796	326	1634	1612	2162	739	2241	2709	1104	1446	1400	3332	1430	2180	1987	979	1999	1200	1629	1772	3425	955
ML_TR1_5_S182_L004_1395	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	34	8	0	26	1	18	13	53	46	29	43	1993	28506	3804	4121	2061	1424	3445	1917	2138	2215	2322	2069
ML_TR1_5_S182_L004_1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	20	4	6	0	0	0	0	12	6	6	16	2873	2915	2523	4189	2501	2606	4875	3356	2380	3006	3083	2806
