"","OTU_ID","baseMean","estimate","stderror","statistic","p.value","p.adjusted","Sig","pH_Enrichment","Comparison","Site","Type","bonferroni"
"128","ML_TR1_5_S182_L004_1796",2732.39184338208,-0.631511218473054,0.136167096580447,-4.63776664357356,3.52194097945904e-06,3.47988795283864e-05,"S","5","4_5","McLaughlin","Tech",0.041967448711234
"129","ML_TR1_5_S182_L004_2131",1969.91666274501,-1.74963115256271,0.318389921157865,-5.49524666547219,3.90164672099055e-08,6.24892773216713e-07,"S","5","4_5","McLaughlin","Tech",0.000464920223273234
"130","ML_TR1_5_S182_L004_2213",5603.38021328087,-2.25908332396814,0.451305663669451,-5.00566136396364,5.56705533514527e-07,6.4655975997652e-06,"S","5","4_5","McLaughlin","Tech",0.0066337031373591
"131","ML_TR1_5_S182_L004_2478",1977.74458047323,-1.10378454731907,0.207342570058909,-5.32348251980029,1.01799239625807e-07,1.42375556265389e-06,"S","5","4_5","McLaughlin","Tech",0.00121303973938111
"132","ML_TR1_5_S182_L004_2875",4297.36407287479,-2.44548615721493,0.429808712168754,-5.68970820734496,1.27256639083071e-08,2.34010819647204e-07,"S","5","4_5","McLaughlin","Tech",0.000151639011131388
"133","ML_TR1_5_S182_L004_3047",5049.30143058881,-1.51299059209809,0.31130775837558,-4.86011206400045,1.17319324010265e-06,1.2594387972129e-05,"S","5","4_5","McLaughlin","Tech",0.0139797706490632
"134","ML_TR1_5_S182_L004_43",4945.9638832915,-1.46239184039739,0.300535113201168,-4.86596000321106,1.13902552914869e-06,1.22940472874418e-05,"S","5","4_5","McLaughlin","Tech",0.0135726282053358
"135","ML_TR1_5_S182_L004_998",1333.3043017731,-26.0312238680043,4.2470604343226,-6.1292332121373,8.83036105533333e-10,2.21260924057517e-08,"S","5","4_5","McLaughlin","Tech",1.05222582335352e-05
"136","ML_TR1_6_S183_L004_1461",4954.09763455308,-1.33567498944314,0.195154666461807,-6.84418678609736,7.69115155129384e-12,2.72761196086957e-10,"S","5","4_5","McLaughlin","Tech",9.16477618852174e-08
"137","ML_TR1_6_S183_L004_2099",1840.0802858111,-1.29410841712287,0.274296570000364,-4.71791687778362,2.38271802254959e-06,2.41970671840764e-05,"S","5","4_5","McLaughlin","Tech",0.028392467956701
"138","ML_TR1_6_S183_L004_2419",673.056656615004,-22.8506374885257,4.2473403722086,-5.37998735350788,7.44910714475765e-08,1.10615587776804e-06,"S","5","4_5","McLaughlin","Tech",0.000887635607369322
"139","ML_TR1_6_S183_L004_2632",1326.69720654844,-12.8008359136884,1.3719864315084,-9.33014760183505,1.05723573264477e-20,7.49882201797327e-19,"S","5","4_5","McLaughlin","Tech",1.25980209901951e-16
"140","ML_TR1_6_S183_L004_2651",410.790448031356,-23.7700555121183,2.52389638647518,-9.41799974020133,4.59762831616589e-21,3.38181105033535e-19,"S","5","4_5","McLaughlin","Tech",5.47853390154327e-17
"141","ML_TR1_6_S183_L004_2776",2665.16033062585,-1.89714961776187,0.312106963550615,-6.07852383740294,1.21293953538866e-09,2.86773561581176e-08,"S","5","4_5","McLaughlin","Tech",1.44533875036913e-05
"142","ML_TR1_6_S183_L004_3260",786.149029107364,-12.4135541199083,1.22154272742186,-10.1621939546133,2.92420933053998e-24,5.27952702768401e-22,"S","5","4_5","McLaughlin","Tech",3.48448783827144e-20
"143","ML_TR1_6_S183_L004_3376",4471.23883272541,-1.79784951845524,0.364706944994077,-4.92957302604819,8.24095273157277e-07,9.24662831915453e-06,"S","5","4_5","McLaughlin","Tech",0.00981991927494211
"144","ML_TR1_6_S183_L004_3403",4939.56790074078,-0.603254796883269,0.12759596270029,-4.72785176048442,2.26907743266824e-06,2.33491594884929e-05,"S","5","4_5","McLaughlin","Tech",0.0270383266876748
"145","ML_TR1_6_S183_L004_3455",5113.29133711853,1.02433465131278,0.165985335905498,6.1712358246874,6.77582697096636e-10,1.7476353719921e-08,"S","4","4_5","McLaughlin","Tech",8.07407541860352e-06
"146","ML_TR1_6_S183_L004_3608",728.196052622125,-12.3492066342793,1.29881263198142,-9.50807401329304,1.94225064027329e-21,1.48358068137798e-19,"S","5","4_5","McLaughlin","Tech",2.31438586294965e-17
"147","ML_TR1_6_S183_L004_653",927.608261379269,-1.20513314797363,0.251908000068736,-4.78402094274416,1.71822769721075e-06,1.79600010876871e-05,"S","5","4_5","McLaughlin","Tech",0.0204744012399633
"148","ML_TR1_6_S183_L004_671",10805.1274007334,0.75794535552312,0.107338192448472,7.0612830180364,1.64972196960176e-12,6.55269566325818e-11,"S","4","4_5","McLaughlin","Tech",1.96580869897745e-08
"149","ML_TR1_6_S183_L004_840",2793.50656388182,-1.70609172251448,0.170309017798275,-10.0176241080509,1.2753178521396e-23,1.94829327257634e-21,"S","5","4_5","McLaughlin","Tech",1.51966875260955e-19
"150","ML_TR1_8_S184_L004_131",567.138902768792,-12.4074874652168,1.99662739236318,-6.21422280024489,5.15793000010044e-10,1.42272902502771e-08,"S","5","4_5","McLaughlin","Tech",6.14618938811969e-06
"151","ML_TR1_8_S184_L004_1563",9710.80851651156,-0.782370359193345,0.15207733789022,-5.14455585590348,2.68154462008644e-07,3.48075007548476e-06,"S","5","4_5","McLaughlin","Tech",0.00319532856929501
"152","ML_TR1_8_S184_L004_1890",2309.52662370551,0.688550483019647,0.142582978909868,4.82912117760497,1.37136939215161e-06,1.45643829562197e-05,"S","4","4_5","McLaughlin","Tech",0.0163412376768785
"153","ML_TR1_8_S184_L004_1934",919.457810445728,-12.5794419383315,1.22018382882389,-10.3094645586777,6.38560908685223e-25,1.58522745581107e-22,"S","5","4_5","McLaughlin","Tech",7.60909178789311e-21
"154","ML_TR1_8_S184_L004_2384",12621.5191354705,0.9165953468324,0.185092356624217,4.9520972316178,7.34179021561324e-07,8.28454282284539e-06,"S","4","4_5","McLaughlin","Tech",0.00874847722092474
"155","ML_TR1_8_S184_L004_2705",13033.013690097,1.61955240614708,0.332813428749541,4.86624717107156,1.13737260014416e-06,1.22940472874418e-05,"S","4","4_5","McLaughlin","Tech",0.0135529319033179
"156","ML_TR1_8_S184_L004_3811",1183.39542744672,-1.29711680464556,0.257483729485424,-5.03766512640553,4.71244968472587e-07,5.60414675081771e-06,"S","5","4_5","McLaughlin","Tech",0.00561535504431934
"157","ML_TR1_8_S184_L004_409",1379.81986403691,-1.54077246300424,0.25224321385286,-6.10828112863728,1.00709846474804e-09,2.46925623578965e-08,"S","5","4_5","McLaughlin","Tech",1.20005853059377e-05
"158","ML_TR1_8_S184_L004_967",1176.81502922786,24.8856369431103,4.24730607215985,5.85915790393118,4.65220183090361e-09,9.82901365550486e-08,"S","4","4_5","McLaughlin","Tech",5.54356370170474e-05
"159","ML_TR2_4_S185_L004_1625",1193.25668164871,1.82474499851266,0.379502717494126,4.80825278554403,1.52255161901054e-06,1.60839761455049e-05,"S","4","4_5","McLaughlin","Tech",0.0181427250921296
"160","ML_TR2_4_S185_L004_2402",420.792625392296,26.940786481731,4.24710918190891,6.34332326479589,2.24860903011016e-10,6.56726107911585e-09,"S","4","4_5","McLaughlin","Tech",2.67944252027927e-06
"161","ML_TR2_5_S186_L004_1317",860.903583824195,-12.8834784186139,1.31221350179819,-9.81812670038758,9.40754274687523e-23,9.83335783962853e-21,"S","5","4_5","McLaughlin","Tech",1.12100279371765e-18
"162","ML_TR2_5_S186_L004_1374",460.117960809091,-12.0033555021891,1.32668342200055,-9.04764113513143,1.46089993497463e-19,8.8127400125251e-18,"S","5","4_5","McLaughlin","Tech",1.74080836251578e-15
"163","ML_TR2_5_S186_L004_1485",420.333075424239,-24.4364134054668,4.24711360793863,-5.75365192958123,8.73358854460864e-09,1.70048106368557e-07,"S","5","4_5","McLaughlin","Tech",0.000104069441097557
"164","ML_TR2_5_S186_L004_1581",685.138929463209,-25.3144713911303,3.80224459042069,-6.65777037461165,2.78012666470665e-11,9.68654658966211e-10,"S","5","4_5","McLaughlin","Tech",3.31279893366444e-07
"165","ML_TR2_5_S186_L004_1850",4207.59832983822,-1.78859230078147,0.317018059197434,-5.64192559032596,1.68158776188026e-08,2.9295028904335e-07,"S","5","4_5","McLaughlin","Tech",0.000200377997705651
"166","ML_TR2_5_S186_L004_1860",996.762032117178,-13.3845280326484,1.35054437141676,-9.91046893084135,3.74882485038826e-23,4.37950950168888e-21,"S","5","4_5","McLaughlin","Tech",4.46709969172265e-19
"167","ML_TR2_5_S186_L004_1950",1412.68741981254,-13.7592973314551,1.97016409341071,-6.9838331626658,2.87233142467341e-12,1.11851964890223e-10,"S","5","4_5","McLaughlin","Tech",3.42267012564083e-08
"168","ML_TR2_5_S186_L004_2451",1632.04068089889,-2.00090284153863,0.355266682374876,-5.63211508651207,1.78012822812628e-08,2.99927306180142e-07,"S","5","4_5","McLaughlin","Tech",0.000212120079663527
"169","ML_TR2_5_S186_L004_267",1059.66947157213,-13.3717547917495,1.95287636018977,-6.84721012775746,7.53040703025944e-12,2.71916152038095e-10,"S","5","4_5","McLaughlin","Tech",8.97323301725714e-08
"170","ML_TR2_5_S186_L004_2686",266.089908407498,-11.5545188043269,2.00415426117005,-5.76528415411561,8.15203734476092e-09,1.60296496699952e-07,"S","5","4_5","McLaughlin","Tech",9.71396770001711e-05
"171","ML_TR2_5_S186_L004_2742",589.429406672297,-12.4276699314136,1.24665225538682,-9.96883443455326,2.08663121021648e-23,2.76269972232663e-21,"S","5","4_5","McLaughlin","Tech",2.48642975009396e-19
"172","ML_TR2_5_S186_L004_2821",690.782355036099,-12.5091046419782,1.25768240212556,-9.94615542114376,2.62114400568767e-23,3.25349499705982e-21,"S","5","4_5","McLaughlin","Tech",3.12335519717743e-19
"173","ML_TR2_5_S186_L004_2835",1792.09110710359,-1.29418568784508,0.228261138515463,-5.66975919011905,1.42998366862465e-08,2.58177051444414e-07,"S","5","4_5","McLaughlin","Tech",0.000170396853953313
"174","ML_TR2_5_S186_L004_761",1727.21007668043,-1.48185819148931,0.30982738941526,-4.78285084571132,1.72826368744981e-06,1.79703229490855e-05,"S","5","4_5","McLaughlin","Tech",0.0205939900996519
"175","ML_TR2_6_S187_L004_1105",5100.63541027989,0.750051589643465,0.14841794797313,5.05364479085278,4.3345742997924e-07,5.21725124811376e-06,"S","4","4_5","McLaughlin","Tech",0.00516507873563263
"176","ML_TR2_6_S187_L004_1488",248.361602270567,-9.24657870179719,1.9605045847074,-4.71642799201984,2.40021260587263e-06,2.41970671840764e-05,"S","5","4_5","McLaughlin","Tech",0.0286009334115783
"177","ML_TR2_6_S187_L004_1494",2932.46124858723,-1.18425385473224,0.150436352426533,-7.87212555762132,3.48665971700391e-15,1.73112654949244e-13,"S","5","4_5","McLaughlin","Tech",4.15470371878186e-11
"178","ML_TR2_6_S187_L004_1538",4845.23558918783,0.50463223341005,0.100527000887817,5.01986758734792,5.1707109588651e-07,6.07635027473734e-06,"S","4","4_5","McLaughlin","Tech",0.00616141917858366
"179","ML_TR2_6_S187_L004_1795",164.590802816909,-23.0941873949139,4.24729237047708,-5.43739054919825,5.40665416934449e-08,8.25970398486013e-07,"S","5","4_5","McLaughlin","Tech",0.00064425691081909
"180","ML_TR2_6_S187_L004_2787",1291.08014837271,-1.43803873569654,0.257525024760514,-5.5840737692729,2.34948969531169e-08,3.79356628852765e-07,"S","5","4_5","McLaughlin","Tech",0.000279965192093341
"181","ML_TR2_6_S187_L004_3848",929.978466238386,-12.3235104707086,1.99289665857679,-6.18371776462775,6.26092639753976e-10,1.63607892440973e-08,"S","5","4_5","McLaughlin","Tech",7.46051989530837e-06
"182","ML_TR2_8_S188_L004_1128",541.767839351215,-11.3102424157876,1.32457473399051,-8.53877257775671,1.35655067538691e-17,7.48363789255111e-16,"S","5","4_5","McLaughlin","Tech",1.61646578479104e-13
"183","ML_TR2_8_S188_L004_1746",380.013216642982,-11.1247715454498,1.25763844337751,-8.84576294882745,9.09050522416439e-19,5.30992452211485e-17,"S","5","4_5","McLaughlin","Tech",1.08322460251143e-14
"184","ML_TR2_8_S188_L004_2891",703.407715747328,25.4317492878837,4.24721970719121,5.9878581851614,2.12622324490723e-09,4.79849927771109e-08,"S","4","4_5","McLaughlin","Tech",2.53360761863146e-05
"185","ML_TR2_8_S188_L004_2964",1013.12881405225,-0.983492976740171,0.203578565249441,-4.83102420696952,1.35832486738983e-06,1.45034042292269e-05,"S","5","4_5","McLaughlin","Tech",0.0161857991198173
"186","ML_TR2_8_S188_L004_536",135.043072868751,-9.75492742085652,1.29414259318933,-7.53775315965464,4.78137802964356e-14,2.11018150374936e-12,"S","5","4_5","McLaughlin","Tech",5.69749006012326e-10
"187","ML_TR3_4_S189_L004_1450",4855.83629045676,-0.884134184737834,0.167898765961375,-5.26587661127439,1.39521974917048e-07,1.91096994610522e-06,"S","5","4_5","McLaughlin","Tech",0.00166254385311154
"188","ML_TR3_4_S189_L004_1511",19211.1175025612,-1.16415256233424,0.126845003516659,-9.17775655374039,4.40165789677791e-20,2.91389752766698e-18,"S","5","4_5","McLaughlin","Tech",5.24501554980056e-16
"189","ML_TR3_4_S189_L004_2294",20225.6291460439,-1.92852212266889,0.253272177828632,-7.61442547382271,2.64866954031073e-14,1.22331574582723e-12,"S","5","4_5","McLaughlin","Tech",3.15615462423427e-10
"190","ML_TR3_5_S190_L004_1469",3751.5079830962,-1.35976210007309,0.264514161601625,-5.14060227187753,2.73859208691041e-07,3.53171680818447e-06,"S","5","4_5","McLaughlin","Tech",0.00326330633076245
"191","ML_TR3_5_S190_L004_1940",1537.56808420214,-1.00478572006632,0.193067617076969,-5.20432030642272,1.94707923217199e-07,2.59523446650576e-06,"S","5","4_5","McLaughlin","Tech",0.00232013961305615
"192","ML_TR3_5_S190_L004_2219",23706.4529479329,0.863185432441333,0.148814499084667,5.80041217590115,6.61521135514008e-09,1.37323513004817e-07,"S","4","4_5","McLaughlin","Tech",7.88268585078491e-05
"193","ML_TR3_5_S190_L004_2317",2011.94759506867,-1.43936487356057,0.272048814698004,-5.29083309978166,1.21760442517397e-07,1.69102264922763e-06,"S","5","4_5","McLaughlin","Tech",0.00145089743303731
"194","ML_TR3_5_S190_L004_93",3361.95470524685,-1.20155632259484,0.204802568635022,-5.86690064779476,4.44016545692461e-09,9.48190171769063e-08,"S","5","4_5","McLaughlin","Tech",5.29090115847137e-05
"195","ML_TR3_6_S191_L004_1094",2299.76503097384,-13.0645317538332,1.33476846084634,-9.78786369101751,1.26949706482781e-22,1.14600962306729e-20,"S","5","4_5","McLaughlin","Tech",1.51273270244882e-18
"196","ML_TR3_6_S191_L004_1128",1385.48800601652,-13.0722865746308,1.21605064903391,-10.7497879179753,5.93980322236938e-27,2.15631083992492e-24,"S","5","4_5","McLaughlin","Tech",7.07786951977535e-23
"197","ML_TR3_6_S191_L004_499",5106.66932239098,-1.82458509499504,0.238530566420771,-7.64927163161324,2.0212088225098e-14,9.55743028929635e-13,"S","5","4_5","McLaughlin","Tech",2.40847243290268e-10
"198","ML_TR3_6_S191_L004_548",6133.10876826139,-15.6268624597009,1.24938534168601,-12.5076403078436,6.78087508488271e-36,1.34668179185771e-32,"S","5","4_5","McLaughlin","Tech",8.08009075114624e-32
"199","ML_TR3_6_S191_L004_972",2232.4826999276,27.4267393375887,4.24709206705934,6.45776896392521,1.06257793215798e-10,3.45947503814057e-09,"S","4","4_5","McLaughlin","Tech",1.26616786395945e-06
"200","ML_TR3_8_S192_L004_1866",8929.50411307461,-1.09171916873872,0.119383632020076,-9.144630216604,5.98342141893951e-20,3.83324998000447e-18,"S","5","4_5","McLaughlin","Tech",7.12984496280832e-16
"201","ML_TR3_8_S192_L004_1979",2205.17468106854,-1.58397971066892,0.337515445045781,-4.69305844790025,2.69150551915994e-06,2.6860954578149e-05,"S","5","4_5","McLaughlin","Tech",0.0320719797663099
"202","ML_TR3_8_S192_L004_2129",902.163248482242,-11.3107264600576,1.95415276277991,-5.78804619346515,7.12098308668376e-09,1.44308902144428e-07,"S","5","4_5","McLaughlin","Tech",8.48536344609236e-05
"203","ML_TR3_8_S192_L004_428",5978.38864849788,0.774806735656179,0.165585598871672,4.67919155370902,2.88008275364601e-06,2.85992217437049e-05,"S","4","4_5","McLaughlin","Tech",0.0343190660924458
"204","ML_GL_S1_1_4_S355_L004_1084",1082.92578608056,-12.8691782596444,1.28479808277081,-10.0164986484807,1.28991904401041e-23,2.13481601783724e-21,"S","6","4_6","McLaughlin","Tech",1.53706753284281e-19
"205","ML_GL_S1_1_4_S355_L004_1093",4158.85293164357,-1.34088100563109,0.249685264750363,-5.37028489435174,7.86123514928309e-08,1.22932385877765e-06,"S","6","4_6","McLaughlin","Tech",0.000936744780388573
"206","ML_GL_S1_1_4_S355_L004_124",7134.03037428929,-1.44792052086363,0.263599060912044,-5.49288952644167,3.9541015623377e-08,6.88846114280936e-07,"S","6","4_6","McLaughlin","Tech",0.00047117074216816
"207","ML_GL_S1_1_4_S355_L004_1253",132.410538225165,-22.1337766712307,4.24744747900768,-5.21107718944692,1.87747310800914e-07,2.60745565909521e-06,"S","6","4_6","McLaughlin","Tech",0.00223719695550369
"208","ML_GL_S1_1_4_S355_L004_1693",4088.45301989356,1.03911146661098,0.177801341856101,5.84422735938607,5.08924806370048e-09,1.24780822895175e-07,"S","4","4_6","McLaughlin","Tech",6.06434799270549e-05
"209","ML_GL_S1_1_4_S355_L004_1773",170.743149854301,-22.2432583926994,4.24747509597136,-5.23681902544801,1.63367739294553e-07,2.30105198751051e-06,"S","6","4_6","McLaughlin","Tech",0.00194668998143389
"210","ML_GL_S1_1_4_S355_L004_2327",2155.25959591778,-0.856838606055448,0.14474333378507,-5.91971031514149,3.22509175357376e-09,8.65544894945607e-08,"S","6","4_6","McLaughlin","Tech",3.8430193335585e-05
"211","ML_GL_S1_1_4_S355_L004_2556",1503.82309124067,-22.5094413949846,4.2472931319299,-5.29971459369386,1.15983842392725e-07,1.73655108341699e-06,"S","6","4_6","McLaughlin","Tech",0.00138206346595171
"212","ML_GL_S1_1_4_S355_L004_2571",195.159609905824,-22.5912250494057,4.24738464311376,-5.31885547169188,1.04422040908209e-07,1.58829636442995e-06,"S","6","4_6","McLaughlin","Tech",0.00124429303946222
"213","ML_GL_S1_1_4_S355_L004_2768",1248.39019301513,-12.8675215559839,1.2676135570141,-10.1509813340067,3.28047961003198e-24,7.23892500613723e-22,"S","6","4_6","McLaughlin","Tech",3.9090195033141e-20
"214","ML_GL_S1_1_4_S355_L004_3085",98.3854956310081,-21.2064859556865,4.24773456825746,-4.99242257606176,5.96266189248982e-07,7.54257740030878e-06,"S","6","4_6","McLaughlin","Tech",0.00710510791109087
"215","ML_GL_S1_1_4_S355_L004_3141",717.693268586977,0.747186194450724,0.104788692584359,7.13040859679786,1.00071411595218e-12,4.51685962336598e-11,"S","4","4_6","McLaughlin","Tech",1.19245094056862e-08
"216","ML_GL_S1_1_4_S355_L004_33",678.146998953777,-12.4461847980497,1.9989575038345,-6.22633786569991,4.77463837572654e-10,1.69329139539159e-08,"S","6","4_6","McLaughlin","Tech",5.68945908851574e-06
"217","ML_GL_S1_1_4_S355_L004_3537",144.62170051609,-23.4449969818722,4.24722599592561,-5.52007286741114,3.38859115345689e-08,6.17407525758293e-07,"S","6","4_6","McLaughlin","Tech",0.000403784521845923
"218","ML_GL_S1_1_4_S355_L004_3807",550.15054140025,-11.4013800981756,1.96876229809955,-5.79114101747144,6.99098477744413e-09,1.65286854381001e-07,"S","6","4_6","McLaughlin","Tech",8.33045746080243e-05
"219","ML_GL_S1_1_4_S355_L004_4089",84.8586356717553,-21.6590440353396,4.24767752108787,-5.09903210114513,3.41394657034996e-07,4.49013105212915e-06,"S","6","4_6","McLaughlin","Tech",0.00406805873322901
"220","ML_GL_S1_1_4_S355_L004_4189",250.717475573573,-23.3381523022811,4.24724612003038,-5.49489048732456,3.90952946412951e-08,6.8710845272223e-07,"S","6","4_6","McLaughlin","Tech",0.000465859530945672
"221","ML_GL_S1_1_4_S355_L004_4428",6953.60851051979,0.762374636411324,0.15435582390529,4.93907270307536,7.84949449986002e-07,9.68266837063479e-06,"S","4","4_6","McLaughlin","Tech",0.00935345764603321
"222","ML_GL_S1_1_4_S355_L004_4524",8560.71836556971,-0.619104402331611,0.112861784066815,-5.48550962091025,4.1227911650422e-08,7.1198810902381e-07,"S","6","4_6","McLaughlin","Tech",0.000491271795226429
"223","ML_GL_S1_1_4_S355_L004_651",1536.27380007356,-12.9129660412664,1.21066209903297,-10.666036420551,1.46753665602304e-26,7.25576632280706e-24,"S","6","4_6","McLaughlin","Tech",1.74871667931705e-22
"224","ML_GL_S1_1_5_S356_L004_118",1376.9577919951,-23.4104101275868,4.24722147452773,-5.51193533654609,3.54909320986595e-08,6.34999920251691e-07,"S","6","4_6","McLaughlin","Tech",0.000422909946887627
"225","ML_GL_S1_1_5_S356_L004_1313",1301.48569054869,0.939710093005559,0.172242776679049,5.45573005221916,4.87720409138724e-08,8.07177277124588e-07,"S","4","4_6","McLaughlin","Tech",0.000581167639529704
"226","ML_GL_S1_1_5_S356_L004_1322",274.734514281942,-23.3081610358699,4.0951511723999,-5.69164850200401,1.25818659586679e-08,2.68683718214133e-07,"S","6","4_6","McLaughlin","Tech",0.000149925514763486
"227","ML_GL_S1_1_5_S356_L004_2169",122.613992378744,-22.0932973194591,4.24741311008519,-5.20158900178559,1.97591807592267e-07,2.72512034637668e-06,"S","6","4_6","McLaughlin","Tech",0.00235450397926946
"228","ML_GL_S1_1_5_S356_L004_2564",795.300067063082,-12.3473044630645,1.94233765321325,-6.35692998209561,2.05825751616222e-10,7.71264042848712e-09,"S","6","4_6","McLaughlin","Tech",2.4526196562589e-06
"229","ML_GL_S1_1_5_S356_L004_2580",852.253491026359,-12.3508994648672,1.22376914782031,-10.0925076325594,5.96264940540261e-24,1.0765292471936e-21,"S","6","4_6","McLaughlin","Tech",7.10509303147775e-20
"230","ML_GL_S1_1_5_S356_L004_2768",677.982375889701,-24.5294832944634,4.24709993707262,-5.7755842004911,7.66865383658886e-09,1.77440202478718e-07,"S","6","4_6","McLaughlin","Tech",9.13796791167929e-05
"231","ML_GL_S1_1_5_S356_L004_2880",251.122081071132,-10.8022067576276,1.99213875185544,-5.42241686105781,5.87985641965581e-08,9.57163512248889e-07,"S","6","4_6","McLaughlin","Tech",0.000700643690966187
"232","ML_GL_S1_1_5_S356_L004_2963",338.281722009859,-21.8511642060735,3.96030259655957,-5.51754914512246,3.43759969781926e-08,6.20642999988095e-07,"S","6","4_6","McLaughlin","Tech",0.000409624379992143
"233","ML_GL_S1_1_5_S356_L004_3736",148.189047944235,-21.8401626574594,4.24748276542414,-5.14190730454408,2.71963299166191e-07,3.67427967444935e-06,"S","6","4_6","McLaughlin","Tech",0.00324071467286433
"234","ML_GL_S1_1_5_S356_L004_3802",564.611735442631,-11.9844976417334,1.97360335985274,-6.07239422344092,1.26017104566238e-09,3.98255286495789e-08,"S","6","4_6","McLaughlin","Tech",1.50161981801129e-05
"235","ML_GL_S1_1_5_S356_L004_3882",377.479686216999,-11.317461523791,1.97423348821864,-5.73258512294958,9.89113659160368e-09,2.23224968987783e-07,"S","6","4_6","McLaughlin","Tech",0.000117862783625549
"236","ML_GL_S1_1_5_S356_L004_4157",281.406976665111,24.2825212362027,4.09024216918976,5.93669524487173,2.90824531814042e-09,7.98736757350397e-08,"S","4","4_6","McLaughlin","Tech",3.46546512109612e-05
"237","ML_GL_S1_1_5_S356_L004_4638",180.872328987961,-23.6154240352896,4.24719410516364,-5.56024129120411,2.69401926344864e-08,5.14454063193173e-07,"S","6","4_6","McLaughlin","Tech",0.00032101933543254
"238","ML_GL_S1_1_5_S356_L004_487",193.681929537122,25.5378660596478,4.24721259673295,6.01285324857345,1.82286043660359e-09,5.24666786535469e-08,"S","4","4_6","McLaughlin","Tech",2.17212049625684e-05
"239","ML_GL_S1_1_5_S356_L004_4883",381.635878858104,-23.5617852246794,4.01489364044132,-5.86859511976748,4.39503230548236e-09,1.11904284085743e-07,"S","6","4_6","McLaughlin","Tech",5.23712049521278e-05
"240","ML_GL_S1_1_5_S356_L004_4890",101.284157028423,-21.6306806919348,4.24756416126459,-5.09249063008735,3.53390184202982e-07,4.61732174886265e-06,"S","6","4_6","McLaughlin","Tech",0.00421099743496273
"241","ML_GL_S1_1_5_S356_L004_4892",613.25140493083,-11.8620078655693,1.30435708530503,-9.09414147337985,9.53366795476735e-20,6.10769824457031e-18,"S","6","4_6","McLaughlin","Tech",1.13603187349008e-15
"242","ML_GL_S1_1_5_S356_L004_951",3707.13495417178,1.03840983633074,0.168688370589475,6.15578793429599,7.47051331480908e-10,2.55800680055359e-08,"S","4","4_6","McLaughlin","Tech",8.9018636659265e-06
"243","ML_GL_S1_1_6_S357_L004_1866",521.56323217658,-11.541034537275,1.21532776859241,-9.49623207461293,2.17622426348395e-21,1.87912234229527e-19,"S","6","4_6","McLaughlin","Tech",2.59318883236747e-17
"244","ML_GL_S1_1_6_S357_L004_1968",905.45120803701,-12.7899676349445,1.95417285594725,-6.54495204762467,5.9514478800625e-11,2.41215826322533e-09,"S","6","4_6","McLaughlin","Tech",7.09174529388248e-07
"245","ML_GL_S1_1_6_S357_L004_2144",152.810343678107,-23.4927557220322,4.24721921329981,-5.53132639079861,3.17818319628749e-08,5.84432576650644e-07,"S","6","4_6","McLaughlin","Tech",0.000378712309669617
"246","ML_GL_S1_1_6_S357_L004_2160",514.473718856471,-11.6750672688368,1.98172545655013,-5.89136463390911,3.83019343855412e-09,1.01423522252913e-07,"S","6","4_6","McLaughlin","Tech",4.56405850138109e-05
"247","ML_GL_S1_1_6_S357_L004_2963",205.946118270252,-10.2782961271101,2.01303870570189,-5.10586115309012,3.29291420283326e-07,4.35981840455124e-06,"S","6","4_6","McLaughlin","Tech",0.00392383656409612
"248","ML_GL_S1_1_6_S357_L004_3015",269.921615583656,-24.6211421309744,3.75721745201364,-6.55302559551856,5.63828477151501e-11,2.33284032421433e-09,"S","6","4_6","McLaughlin","Tech",6.71858013373728e-07
"249","ML_GL_S1_1_6_S357_L004_3172",2601.47814176401,-1.73451344752829,0.174092723576516,-9.96315878053315,2.20929403899568e-23,3.13404140103245e-21,"S","6","4_6","McLaughlin","Tech",2.63259477686726e-19
"250","ML_GL_S1_1_6_S357_L004_3261",68.7109862696021,-21.5903687594381,4.24758723546701,-5.0829724176493,3.71573676627397e-07,4.82317203779092e-06,"S","6","4_6","McLaughlin","Tech",0.00442767193069206
"251","ML_GL_S1_1_6_S357_L004_409",586.447193636943,-12.2156278425168,2.56646933031899,-4.75970146933276,1.93879510441282e-06,2.30565693255321e-05,"S","6","4_6","McLaughlin","Tech",0.0231026824641832
"252","ML_GL_S1_1_8_S358_L004_464",154.398909631697,-23.7440386121883,4.24719371920064,-5.59052404528822,2.26385331818535e-08,4.45149771278822e-07,"S","6","4_6","McLaughlin","Tech",0.000269760761394966
"253","ML_GL_S1_1_8_S358_L004_584",1438.12526030256,-11.3394519975442,1.92850120324015,-5.87992995726023,4.1044012506416e-09,1.05861569919146e-07,"S","6","4_6","McLaughlin","Tech",4.89080453026453e-05
"254","ML_GL_S1_1_8_S358_L004_74",184.378658377026,-24.0680164233934,4.05517218428875,-5.93514044031024,2.93594074957598e-09,7.98736757350397e-08,"S","6","4_6","McLaughlin","Tech",3.49846699719474e-05
"255","ML_GL_S1_2_4_S359_L004_171",687.122917813172,-23.241303023487,3.75653391468431,-6.18690089090814,6.13585141877254e-10,2.13785981011969e-08,"S","6","4_6","McLaughlin","Tech",7.31148055060935e-06
"256","ML_GL_S1_2_4_S359_L004_1853",207.818107165539,-23.2184970935648,4.24720443248626,-5.46677172305855,4.58305652693978e-08,7.77944466880548e-07,"S","6","4_6","McLaughlin","Tech",0.000546117015750145
